title,thumbnail,artist,album,length
Faithful,https://i.ytimg.com/vi/dIgUizaeB9M/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nkvZ7jVAmANEMRIlNF2HT54axvxA,Joey Alexander,,9:03
Green Dolphin Street,https://lh3.googleusercontent.com/MJJzPhwSe1cbpNJw0B8vDmd6zjl0GxleTGf0PrByStfa5j3eW1-3WmhDV-MFYMyLBl5gUTvmQS9LfnA=w120-h120-l90-rj,Wynton Kelly,Kelly Blue,4:44
Almost Like Being in Love,https://lh3.googleusercontent.com/MJyHQWFsD3Bp26RNy814d2ipOGncgYwQOax6iBdfVN6Ot2PCTsZeghRsh_LyRk-YC50Ri6arOHGbzYhT=w120-h120-l90-rj,브래드 멜다우,Seymour Reads the Constitution!,5:41
Jitterburg Waltz,https://lh3.googleusercontent.com/2ZkjPcfAIlazNakcSH967QlubMWSpPKfqq8WPGTLuwKtezahfUN-ohxJlOry4yMdTEoKX-GjQY78ygk=w120-h120-l90-rj,아트 테이텀,Night and Day,3:45
Round Midnight,https://lh3.googleusercontent.com/IDaEYKuxYeg4QbJhzMYKWvQQ80mZcol3WytjAPa07j1op3LItXYQC7lJU7_PIoQmJK8kxRuml000D1Y=w120-h120-l90-rj,셀로니어스 몽크,Thelonious Monk: At the Blackhawk,12:07
I Can't Get Started,https://lh3.googleusercontent.com/_EiMooNT63PltZH9wSMOPtjUWwBGQfrmY0MP_DRmsMBL1agqkn75SWZV1sfebUwPMvEUbOjGt5Zfnaw=w120-h120-l90-rj,존 루이스,I Can't Get Started,3:37
Here's That Rainy Day,https://lh3.googleusercontent.com/5oPc8MZPQX-v0vQd3Q3FXswXPkAPZFFwuwhVS9mJHnfMdOKQ3IQVGPXK6N2RJPK-Xr3ZPdeTpG3InCVX=w120-h120-l90-rj,Duke Jordan,Flight to Denmark,7:22
Don't Blame Me,https://lh3.googleusercontent.com/mxlZKl2vWGP3AWVwDcn7nsc2BC3u6cQhDp-NPKTWh0TjvySSI3x7ey1aH_LXmPVJ9wZLKp1kijSEMP9Z=w120-h120-l90-rj,Mary Lou Williams,The London Sessions,3:48
Hey Now,https://lh3.googleusercontent.com/BMHuu6C8z0tnXcsPYrwrdpNCFm7gTtYWPk-4qOS20rPM3t67WNXVhegE0Vy2eBH3A6LkgxoFCFAjPGA=w120-h120-l90-rj,Red Garland,Prestige Profiles: Miles Davis,3:40
Do Nothing Till You Hear from Me,https://lh3.googleusercontent.com/N1WERDBaZ4u9hMZLqbBvgFOBLdwUasknEcbvqEuwWAmZZtwubt5iXEhLRW_9_IHzgtT1Oi2auxcL8oWd=w120-h120-l90-rj,행크 존스,Saluting Mr. Jones,3:16
"Search For Peace(피처링: Jeff Watts, Joe Lovano, Christian McBride)",https://lh3.googleusercontent.com/DxftHaauqCeiC9-itLQ3epac0QVFtwf9aPr4Rs1QjjM95x0CGp0_m_LvTQlGMCDJeq-IhP9PXgkDm2qd=w120-h120-l90-rj,McCoy Tyner,Quartet,11:02
Laura,https://lh3.googleusercontent.com/3foU0RTIzKBeT7slCHkxslcHVA56hhsksZ9gNNl2G4FInGubveonzmyCxdYt_3evXJ5_npngGVmOLJL_=w120-h120-l90-rj,Ahmad Jamal,Blue Moon,6:31
Thelonious,https://lh3.googleusercontent.com/_L116MWULvsNwOOnDLtyC4koyhURGvnu0TOGab08QisQoAgrVuLMiabZmCIPnoU0hHdt-xz4eazN0lQhoA=w120-h120-l90-rj,셀로니어스 몽크,Underground (Special Edition),3:17
Luces de la fragua,https://lh3.googleusercontent.com/NHu3Adjfuz3qdc4pjrVurRMTUns6P9b44vKfOTanPyIdoI_6ABSWxqmyb6FcaW0G_YV3ZniBxlKJi4U=w120-h120-l90-rj,차노 도밍게즈 및 Javier Colina,Chano & Colina,5:19
Sneaking Around,https://i.ytimg.com/vi/Sk2X9dDL2RU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ltAj9aLhZ_LNv9ndM2lR6fX-69Aw,Betty Carter & Ray Bryant,,3:22
You Go to My Head Medley,https://lh3.googleusercontent.com/qX3RQ1gNevp-8tb6MIvL82dSQdDsXezp9BBuFjrxiyIjqeAKGyLJwFxcCwQn_BZpdXtGbvbHPKQNTyNiOA=w120-h120-l90-rj,행크 존스,Original Trio,2:49
For Carl,https://lh3.googleusercontent.com/A-W5okoXfMs_a5HK7M3OtGJS9mSUwEl3PKjpW_-NDVtfnuYWpvEztmSIXNuSHDO7WQb0lhdfHC1xcegwGA=w120-h120-l90-rj,파이니어스 뉴본 쥬니어,Essential Piano Jazz Masters,7:28
No Problem,https://lh3.googleusercontent.com/Cgehxy1IDXUVREUnRTng2wDHaIV13iYgMKgghAiWsoYpG52CD1Jhyfo6muvayaiUZvLAEw31xuom1-Y24g=w120-h120-l90-rj,Duke Jordan,One For The Library,3:35
